Predicted Value,Actual Value
191611.67194928278,228600.0
249079.30894692306,305600.0
186024.98652071445,190800.0
228708.93959955883,202700.0
184078.85188156232,229100.0
157660.0042049162,224700.0
115994.59883723789,187500.0
101578.0414144877,81300.0
133995.0069652453,68900.0
155716.95625355767,76900.0
127917.46625115842,72600.0
141282.157446196,74800.0
106002.15422450886,118800.0
167995.89545043788,101700.0
164651.68729582723,87500.0
150739.91916304422,82800.0
133191.70428494128,58200.0
181854.16799132703,101200.0
162218.9749246817,75300.0
191513.9428960107,86900.0
162253.6096232032,78200.0
168900.88390792097,75600.0
178195.7781946785,104200.0
107778.3640581799,84400.0
176089.15622396587,138900.0
120207.90839206203,58200.0
189018.33032879976,148700.0
182368.41835863807,120100.0
96344.66050467164,90100.0
161617.05573339263,103100.0
145926.6071650896,122900.0
108418.52859122037,66500.0
155037.01956810502,105000.0
193316.7470101877,111400.0
137620.6331403841,78700.0
149071.76094398333,94200.0
161408.4869335511,151600.0
186829.78606228062,111100.0
129763.48585025588,114200.0
94198.27812842593,98800.0
145516.51143001107,64800.0
149410.148152399,136700.0
143277.86619749246,113300.0
229157.45645289475,146500.0
170885.57129999713,86500.0
127413.56048033414,72000.0
134947.47622297093,80800.0
195299.12979265128,85900.0
140161.143930885,100600.0
178789.68501724853,98100.0
107566.3478492749,81600.0
129426.07156802452,85200.0
151564.33028137783,97800.0
132469.5672425952,77300.0
119488.81442367613,69400.0
126921.91234900283,67900.0
130515.7160016628,75900.0
162321.45750538763,93800.0
155886.8461288975,100100.0
118525.5282788269,119200.0
177367.87245428597,116700.0
177556.3071510616,118400.0
141553.39113750376,83100.0
130594.79455879143,84700.0
132332.59119399678,92200.0
111910.10526090924,80400.0
111073.02645708318,61500.0
131686.36545919723,60600.0
123060.97783294047,56600.0
130402.73167900415,59800.0
109783.94846300963,65600.0
110500.289793835,75800.0
141021.40983123248,141600.0
179092.02472210786,128300.0
120684.860100901,130700.0
178854.92212280602,108500.0
143060.4358024604,105400.0
96832.20549785702,75800.0
145648.63821424337,129800.0
186969.84387350114,138500.0
236755.33613288956,150800.0
218946.8614465265,116800.0
101728.75843596278,66800.0
128184.23235138523,60400.0
112257.75680388969,48100.0
126749.02481723801,59800.0
128967.90491428768,63000.0
149433.44242465912,66000.0
113335.71294034302,68500.0
126076.68342470394,78600.0
189748.134508499,80600.0
144047.0594307641,98700.0
155164.0932375279,95500.0
108535.89950949627,59000.0
103515.19570918626,76400.0
173645.09314847394,101600.0
138068.2982538734,66100.0
130815.08599907138,74800.0
167270.80149371037,85400.0
121253.05386092293,97700.0
140086.24432323518,105700.0
151745.10213901018,98500.0
144695.83249565025,76500.0
107732.91840742379,74500.0
158884.70348784103,93400.0
210643.19533042904,171200.0
121314.71486716156,123200.0
132188.9158605051,65800.0
121934.82130865972,78800.0
151224.55276648328,107800.0
154778.8792788654,73200.0
134558.69677407198,52000.0
139699.21423920617,65600.0
148139.67303342116,87500.0
184025.31581045812,141200.0
177980.36896479968,101000.0
129424.32412232985,99500.0
102989.89123944484,80400.0
144964.73888554788,77400.0
108483.81602189859,90300.0
166063.08858321456,77800.0
148386.9916038576,61300.0
131953.35710088254,57800.0
134143.51823601482,64500.0
124472.87604256961,90300.0
152934.961908868,88700.0
158052.8067180896,77500.0
158390.1530684678,72900.0
127032.81286205127,93000.0
120851.23199289874,71000.0
151390.7000734237,62500.0
189623.60794649294,92400.0
220897.20724458178,68600.0
144541.36956633837,66600.0
122772.11444897122,96100.0
136475.87805113982,43500.0
116309.26924645349,44000.0
128273.97903834346,58600.0
112646.66263457347,55400.0
113948.15337324174,61400.0
109748.59703109109,53500.0
158990.63003142134,64600.0
143750.2726914979,54400.0
121439.0289711382,65400.0
138030.81419087277,62000.0
125338.90140763443,70100.0
146951.3658544338,55700.0
193455.79119789385,81300.0
144339.08349063672,71200.0
166800.56407910615,63200.0
124774.04746321191,57500.0
137030.4904355488,94200.0
159719.3795374086,100000.0
137831.1419734808,60900.0
144576.37506582434,79600.0
119191.68233235991,61700.0
130340.26798102977,63300.0
138793.5211998202,81100.0
157584.0994562986,76100.0
133455.2702350389,46200.0
103781.3357906854,53100.0
110391.38592278816,80100.0
118511.8232528587,71900.0
127211.94738037157,81500.0
157978.50866461842,97100.0
159525.97530248028,110100.0
169441.75736621785,128800.0
120249.32149584385,57500.0
154847.4905599052,65500.0
162842.37761527134,56000.0
86606.45549387232,34200.0
180711.48830902754,62900.0
207668.82793845187,179500.0
207618.5750028914,214800.0
189080.51526596656,131000.0
177776.88797466343,124600.0
215528.70949523686,129900.0
198150.53905377458,112700.0
179706.55919162196,93300.0
184754.4379605424,111600.0
199030.29535019113,110800.0
208764.36547912582,111900.0
161944.81168950224,88700.0
213034.43147062362,127000.0
229563.46397719445,171900.0
175860.2529805882,94800.0
183548.5719037747,225200.0
151857.6729981979,87900.0
167500.01087109657,90000.0
151718.68292296713,162500.0
118061.26842469256,94600.0
171153.55206119985,133300.0
167616.509304549,109400.0
189824.8786674788,109900.0
194913.20221621465,147900.0
172948.80759909793,97200.0
182717.279171604,92800.0
189632.90699661683,103500.0
208496.35835871345,107300.0
161474.25499824953,99200.0
176980.992270581,92800.0
246672.99914502326,145800.0
237580.77068024484,141500.0
269472.11554349924,148200.0
208637.1451543784,142900.0
228660.24144355147,126900.0
240585.40951645866,152400.0
224981.3774800035,166900.0
175658.04268199392,109800.0
187056.93332318214,103100.0
185758.17475734916,97900.0
157604.54017215708,93800.0
151152.51018386424,98400.0
204176.90551615128,109700.0
190023.79215557908,103700.0
204178.3015535719,111800.0
180454.90429533576,120000.0
192694.43331605117,121900.0
217337.42485555183,134700.0
178900.2528985302,123700.0
191077.132299339,150600.0
151147.4801180193,91200.0
187886.24620188455,131600.0
164034.18102530044,144100.0
175980.97083610485,123600.0
114919.19993327306,86400.0
143874.86060478873,90400.0
160695.78721714515,168500.0
222445.51582364866,185100.0
252885.32033362516,208300.0
229209.66085389635,217500.0
244130.18489416695,201800.0
281101.7304897472,219700.0
232509.39265514477,190300.0
210935.98501164615,187100.0
245093.26769328208,195800.0
226293.75339169995,229200.0
194412.38492367006,210000.0
283004.6152131826,166300.0
195027.95899818366,150600.0
238239.18745229978,143100.0
120538.7272127452,122500.0
194128.1086451025,170200.0
293801.94065268466,328800.0
360111.34544923075,393000.0
327833.1745968857,320400.0
215404.40792450914,176100.0
210849.62500567336,161300.0
269823.3732032937,197700.0
203384.9394426213,195000.0
197725.15030622072,171300.0
203984.25918464697,173400.0
254968.43826511153,305200.0
189692.6050020491,135000.0
244112.48090703177,130600.0
195085.28199814548,144000.0
278257.6374538394,223900.0
198854.64498436495,161700.0
187459.25245516,187100.0
155627.13312477502,162500.0
152355.00371447834,98900.0
208844.31295972352,99000.0
182009.52656651594,99000.0
186772.3314317724,107200.0
187903.22013738993,105900.0
194532.7447817311,129800.0
175672.96876420634,94200.0
313694.099515231,105400.0
185026.66536547788,105900.0
174282.16627061734,92200.0
184016.8730425008,110400.0
171959.92273265924,125000.0
172314.1193747439,126300.0
222163.74767990617,129600.0
161523.60678162996,118500.0
186467.6570726945,108500.0
162236.416402345,104700.0
181220.97957694402,101100.0
168987.1490513278,99100.0
170776.1495566051,120400.0
173838.3539283947,126600.0
175060.09285506885,131600.0
216492.48863701438,191300.0
244611.77215269033,157700.0
90253.64768033769,87500.0
140492.19224658646,92900.0
171086.94283389198,134800.0
163765.12557801494,137900.0
207332.13901287003,131300.0
148893.14551897542,126500.0
152301.2815690313,142900.0
204208.52780915663,140400.0
196229.25187638053,139700.0
170612.29795713208,137500.0
276241.617159352,261100.0
34289.44712019484,81300.0
213642.35921618398,120100.0
159673.2994634255,143800.0
79589.52567057595,78600.0
192273.82886636438,205100.0
218572.5050279588,250000.0
215672.94392984328,281200.0
213153.15635805976,298400.0
179888.16067807336,245800.0
239178.0479200687,232800.0
205992.15214335948,260900.0
155938.86460762788,193800.0
250890.8362266172,151700.0
195739.6382220765,143500.0
250312.6520316203,150200.0
193229.6452350153,140100.0
225844.86138549764,181000.0
175854.25336180913,142100.0
194508.30465499472,158300.0
197613.137850302,130600.0
238343.7337843629,250000.0
194558.5348809945,137500.0
147828.1230417528,101700.0
166580.15142104522,102900.0
169369.43996608825,126000.0
221881.35270979017,118900.0
183530.9927634952,158500.0
196525.2085880442,189700.0
318477.5349672239,315200.0
215130.97568067376,112500.0
195080.90805380422,122000.0
210653.84668426233,127200.0
202031.79353133964,117300.0
189185.96181255506,140300.0
156997.28762442176,218800.0
204476.61458900827,132600.0
185484.2751917049,134800.0
196568.69843423954,126800.0
157133.80716584626,129500.0
191303.2804855705,132200.0
195429.2556306285,151700.0
276891.46568144416,136000.0
267431.32113012613,173400.0
246594.06374970856,175700.0
246321.06777356702,146200.0
279292.24385881255,216400.0
280137.79788318154,198000.0
267610.3955913006,228200.0
189342.66522659326,191900.0
152524.3152945191,111500.0
140984.9818082759,101100.0
175721.95057703176,125000.0
181330.78296520284,117600.0
163615.289179411,118800.0
191817.18993715098,84400.0
186685.1335659338,135600.0
176123.32868940537,210000.0
182699.52843920953,178500.0
188061.02931737318,93800.0
180673.1420972664,128500.0
165661.8680627858,154800.0
216874.32036955917,166500.0
204832.83288931625,146400.0
185207.97972007137,107500.0
147529.33589413358,122700.0
128500.65012742604,98100.0
208015.5896256358,133100.0
152853.26283583467,212500.0
191028.11146323793,96400.0
171238.705994465,94900.0
188390.67035287785,164400.0
231443.1510051774,115800.0
225183.87546909283,81300.0
226380.24858934933,308400.0
195353.4659268887,251800.0
200543.26990993702,257900.0
192731.57079436095,209500.0
224374.1127878937,333300.0
154212.41382063585,233500.0
151295.72831827888,173300.0
211721.29009947533,271700.0
261028.0262792877,297600.0
179745.69846260344,208000.0
226320.41497731296,262300.0
247659.26300815554,248300.0
179278.62147230154,195500.0
187862.7032652916,195500.0
165861.76009532213,193600.0
149468.68841148834,171300.0
193666.31011455442,242100.0
209667.22333633486,213200.0
205336.05697340515,261000.0
179646.48918403496,176000.0
186984.75514137713,192100.0
159462.8788998381,166200.0
152827.26964165302,186800.0
202908.5275895223,149300.0
219048.741004987,211700.0
242666.39205178988,306600.0
231238.76696236923,295700.0
179494.85982351226,165100.0
220351.24192231664,202800.0
220397.2186087271,190100.0
163785.68995042433,185900.0
163873.80908391564,193800.0
277090.6283332329,201800.0
231780.9080519623,204900.0
214351.00667414526,204500.0
234123.21596229484,188500.0
216113.32501123755,198400.0
178524.43183285513,181900.0
213355.23281931033,156500.0
214770.05442510088,170200.0
224130.89143598205,215200.0
166446.35557365924,189100.0
216546.83974588165,196500.0
226372.73949812658,250500.0
175991.0895633305,246300.0
229742.53219870795,234500.0
224660.26176918938,202300.0
133214.1040080644,75000.0
173055.1099527088,145500.0
204724.62067812055,194100.0
203942.76729592623,230900.0
246096.1279997188,228800.0
219339.939243794,232100.0
238975.73315186938,267100.0
286031.899987132,291100.0
229436.38301121065,223800.0
214949.03306595885,200800.0
224832.97749713264,252300.0
219038.03732736054,200600.0
234334.80081192197,251300.0
195893.5392153524,244000.0
221011.71037278872,151600.0
236579.91167334156,243600.0
247452.03708353912,227600.0
208024.0243059456,162600.0
213614.1303589326,285000.0
209717.45781156304,288500.0
199636.2368870925,306000.0
247563.1668454686,261800.0
160884.83173067408,268000.0
230124.74091181587,317700.0
213594.5030546501,310300.0
133716.86803262358,162500.0
220867.90766868726,248000.0
203415.5449975729,292700.0
197129.05936602582,292100.0
168824.92372309777,209600.0
217614.03023111544,183600.0
216067.29265111109,157600.0
205117.1275282319,258100.0
175677.99059886095,158700.0
249624.4898434795,172400.0
183915.18242815978,163500.0
163979.09286090132,160400.0
155292.6395894159,121600.0
177650.8864408264,156300.0
308002.53197179426,255300.0
216772.81769346065,135500.0
164925.06548900716,104200.0
112146.14378111139,67500.0
165891.80802698262,154500.0
177023.46964657973,162000.0
207794.6006543223,214000.0
251163.1241298506,253000.0
199564.40545563636,191800.0
181272.81004129586,177500.0
228228.08589076335,257800.0
179707.18811893486,227100.0
235430.96529688637,325400.0
189089.20135010124,184100.0
199267.455181196,165400.0
183369.10916197448,220300.0
165688.4816142468,160200.0
185692.39991168233,141400.0
113019.10524554063,114100.0
110415.131625538,129200.0
114912.36439787094,140600.0
159783.1573341363,168100.0
244939.63306384324,324700.0
193240.07312450808,215900.0
227668.8338776314,196400.0
193127.37733201648,191900.0
315731.08918370097,343100.0
258501.722620708,344100.0
217722.49744611979,196400.0
175578.6139534155,202700.0
215582.7719665874,208400.0
292744.1676473863,334400.0
173206.4466523633,246900.0
254954.26946544138,259800.0
209885.36703307158,269200.0
179976.5666720347,201200.0
203377.19192268496,216700.0
278475.80340424256,384600.0
167219.63481595414,221100.0
219164.0693495678,293500.0
177305.4235729643,242600.0
196195.90340919807,172200.0
179041.33895513875,169700.0
231444.70555788212,190600.0
221599.92495213108,163100.0
177344.5769349592,161200.0
194491.67606323972,168300.0
199762.76088081326,161200.0
206406.1202184978,178300.0
218948.23613087926,183000.0
206166.48957157557,193200.0
148869.5793691872,165000.0
195150.47985003685,157800.0
173334.94460514555,129900.0
150574.07703735193,124000.0
145618.15533313277,137500.0
141365.28596478247,258300.0
120934.27200106106,350000.0
136801.20812456563,164800.0
176163.9538398463,157000.0
200746.19281778138,175500.0
168760.20553828753,169400.0
200652.33767296292,159300.0
197020.8010710035,167200.0
199928.6367941771,185400.0
217702.817942066,222100.0
124955.06311341256,233300.0
192086.03508757934,188800.0
245097.6782883496,244600.0
161529.01793598654,194300.0
224607.8807458531,202900.0
167764.16608072005,190300.0
145893.84332067813,141300.0
214730.71299805798,213300.0
255854.55074109527,240200.0
265399.9504914299,275900.0
234656.77460268495,240500.0
282189.30176019855,289100.0
311580.5052001758,381300.0
278890.75052848057,330900.0
201625.11475954545,190300.0
172634.67973962513,186200.0
194034.59842245595,172600.0
202683.76115509483,187800.0
176589.9237087702,176200.0
223081.20959938568,190500.0
298910.2588478876,313000.0
266157.9204138041,255700.0
187092.8756712595,214400.0
305042.541740812,341500.0
229948.68054008856,265200.0
270238.94768921525,265600.0
252153.29795552834,231800.0
232264.24747237313,254200.0
162473.76710887608,192000.0
172750.00393877827,248300.0
149029.68750809875,224100.0
244188.6391800352,252100.0
194533.92433324156,135400.0
189533.82536291107,156500.0
161854.05109667208,161700.0
156442.83265465256,91500.0
201263.1792755722,178300.0
208023.5737826389,197400.0
233843.45736990692,248600.0
140898.59514098126,142800.0
144036.31580972596,146900.0
200193.36574205762,199200.0
188026.1702407718,213100.0
156395.993880949,150000.0
192718.36869775123,170900.0
214550.4022204789,179200.0
147698.21497820225,147900.0
178295.0793704809,140300.0
200916.50411832824,140400.0
158829.13808196847,145000.0
143154.7507327563,146200.0
105010.4791706411,129200.0
189127.99753265764,164300.0
171879.32668562242,142300.0
192513.20243713027,167600.0
175206.39387780122,183600.0
230107.6741498447,304700.0
212345.31163153984,170200.0
194682.67540293743,180000.0
188961.83347995207,345300.0
229383.82225723943,185600.0
165057.66473630245,141000.0
149909.41350371053,143200.0
152259.93255876444,131100.0
110744.78101237281,146000.0
149696.41449362662,143800.0
219744.92398186293,150000.0
160088.36619403033,152300.0
162099.22115170458,157300.0
187239.48437687987,183300.0
156324.82643385688,149100.0
162300.9386961144,144000.0
163775.3733424201,197500.0
189679.06620240878,165000.0
163202.86792104048,169300.0
173776.81574092104,237300.0
207741.9649323195,244400.0
203797.13368847786,204600.0
192625.85424019553,178500.0
192089.38365533578,194400.0
191700.1690596656,175000.0
222386.58832559464,215900.0
212528.4524179115,257200.0
166431.70894084367,166700.0
208043.0109610272,216900.0
145768.87254672954,260300.0
183944.97213135063,233700.0
239700.53116639453,240900.0
232459.57384091296,259900.0
251835.4407817166,222400.0
233186.6176561457,271400.0
232691.5127282068,290700.0
202458.61274098096,244100.0
243030.53395323246,276200.0
243442.09560854046,293900.0
209043.49852143685,305000.0
266465.9287860264,267500.0
191798.04161948105,209500.0
257056.91980180258,268300.0
216711.54786798067,172200.0
222599.89910375894,269800.0
222597.2683564087,296800.0
171407.628736493,132500.0
165849.09185180388,120000.0
187260.77406760634,162100.0
114785.7999373192,118300.0
192661.61776334862,136900.0
168607.45051707837,153100.0
155248.97251662958,132700.0
172971.03366619875,98700.0
222321.42623757082,148800.0
184324.25278911495,117000.0
216428.06064752405,146500.0
198687.64943173877,187800.0
149491.64761358677,249200.0
230045.17549406935,266200.0
174071.96659329598,117100.0
208625.9350807591,240800.0
168360.9672421675,195100.0
154868.0651424234,183200.0
190175.09175093504,250800.0
106331.8177835483,139300.0
175670.31193259245,172900.0
172171.6744153164,213800.0
190939.61623747155,173700.0
176332.30304619105,160000.0
220999.63086621102,183300.0
174188.7472677867,174000.0
160070.818664781,176100.0
199092.14600322722,188600.0
186444.70044694873,168800.0
223399.1310604122,201700.0
212414.7691023626,244600.0
238175.47784123343,246200.0
256899.70666915446,266700.0
194349.42719639486,287800.0
175576.9967261851,151300.0
187187.04130075173,228000.0
225348.43375835606,241700.0
224458.1626377876,210000.0
163670.6059596535,171900.0
181831.42337121852,140600.0
207281.08145563304,138800.0
181063.54065812047,133300.0
188671.66487754273,134100.0
166151.6877769659,164400.0
152266.20302248935,295400.0
161867.1733561213,131300.0
188882.0069510174,157500.0
207616.66105368955,232600.0
194378.29828849336,122900.0
147855.42349911414,112500.0
194185.75159103816,262500.0
188160.89194573436,268800.0
263532.9614949592,364800.0
175646.12926935393,208300.0
163462.61311570037,269500.0
192474.84920811938,173300.0
119876.92569950748,156300.0
164900.3627003031,183300.0
238636.08970724163,275300.0
164494.62400542895,187500.0
199218.28561640234,282100.0
178425.9410827554,142700.0
144746.3719430494,85400.0
135460.1710924215,109400.0
214695.01035028984,96400.0
142260.5234845654,94700.0
100425.74236635979,113300.0
117818.29384218923,77300.0
164097.06530551775,77100.0
172449.36340588468,88900.0
136100.92943181752,116400.0
101901.67013785423,85000.0
164571.44283355275,131200.0
151898.29545130793,75000.0
140108.94799290114,87200.0
109206.1620444638,116700.0
72002.23555868308,85200.0
152145.90468602127,112500.0
172842.80332543983,121900.0
144821.471034431,91900.0
159412.97616284783,90200.0
144811.59739452184,156500.0
124022.08287120658,92700.0
207090.0259403028,179500.0
133577.62421324066,268800.0
212281.5940345589,160900.0
177148.7322442743,174400.0
163566.97080211146,176700.0
141823.78642518772,170200.0
102761.25570850562,156300.0
216336.69916850573,174100.0
252405.57612874667,248600.0
381930.6492620002,435000.0
139826.41565434806,161100.0
212436.20619772607,155900.0
192709.72888204214,212500.0
152545.75390697608,129300.0
168831.7734248989,187500.0
181146.94167036557,220000.0
212327.1351989928,171400.0
173395.00211498147,187500.0
176079.27661598378,151900.0
204796.77608438028,197500.0
196637.37927395906,195500.0
186154.22000260392,131300.0
165091.9826868916,137700.0
157812.74350161332,125400.0
164273.256621701,175000.0
205900.17559832087,142200.0
181905.0191112493,196900.0
187990.9558290045,150100.0
188985.63502148556,146400.0
189310.6139684348,162800.0
157429.55188512508,129100.0
213766.72293838317,150000.0
38516.26127973375,162500.0
185311.8304137038,147500.0
165237.03058372438,135600.0
273441.0044774846,146200.0
317588.50913231994,182400.0
248970.40307529754,158100.0
195942.72082422965,109700.0
80964.90353354906,87500.0
117342.24893970796,92700.0
139662.737515537,81400.0
188557.29137813006,145000.0
179448.80839034994,146000.0
174208.82554657053,160900.0
195539.6007793756,114500.0
132297.61611328137,110400.0
187874.0352333436,110500.0
190875.22908971494,106400.0
196890.40830357792,162100.0
204904.72611693514,137600.0
188582.70133005967,138300.0
224707.53327265795,188400.0
140578.27812325183,225000.0
146075.34787665185,138500.0
220722.10814703218,148100.0
309286.81425195053,290500.0
253333.7059447397,185100.0
298425.8991310113,199400.0
161566.3671464297,94900.0
167837.92205996756,149600.0
169829.19275513603,160900.0
155157.47376723523,114300.0
148986.04637777258,130300.0
208024.22244908902,163700.0
183837.02473885813,112800.0
143278.5409978631,112700.0
114457.0515126457,107400.0
180031.75629261686,155500.0
172873.7351263438,121200.0
147746.46058547197,118600.0
185192.21773223658,117300.0
154582.7397950372,114300.0
206248.68416242336,163200.0
143577.42493562735,121500.0
171825.59520938603,137500.0
180401.09489773732,145200.0
194329.2442158691,127900.0
139973.74892748924,179800.0
235279.11151184022,114200.0
181274.14264427524,100600.0
153016.18296114937,103100.0
164989.2173700058,109100.0
124898.96587874772,90500.0
137990.72134529657,107000.0
162139.72143760143,135600.0
196409.4105285113,106000.0
166635.35895309786,86600.0
201490.0463539521,119000.0
158973.82650580961,110200.0
187177.04947944655,108100.0
244824.04757183415,151400.0
203641.32715619082,138100.0
225633.81383719924,152000.0
165970.26327269032,149400.0
170240.37018959908,111500.0
164246.28296796037,98300.0
133861.63538685004,75500.0
194499.6779223725,109900.0
121802.31793988874,125000.0
148659.16323141652,106000.0
148452.23500871958,102300.0
147961.0034870419,120000.0
182820.89351822485,150000.0
193134.83192751082,125000.0
138032.2713853858,88300.0
106989.64661676514,81800.0
122863.7675555405,83900.0
111389.61783246916,59000.0
182819.4546271295,81300.0
181147.33785884874,77700.0
62818.41858408979,95800.0
120256.20125459805,75000.0
113634.38172755993,69900.0
90563.06764971829,81300.0
111835.72650983701,67500.0
183954.6043865536,99600.0
150747.16580770497,70000.0
76510.6426226907,187500.0
90313.28111589602,82500.0
44938.582924021284,162500.0
128347.61403433842,90600.0
203908.84218534004,137500.0
184813.89702554984,90700.0
158994.38753927263,95500.0
363301.57822578197,172200.0
194757.98046811068,110700.0
154493.08540243554,130300.0
136641.42130072814,82500.0
157394.70458726987,76300.0
111950.03317734551,81300.0
125590.30094672792,119000.0
165977.89001166084,189200.0
98771.23658555734,275000.0
148535.9817700448,107000.0
147999.4592018842,95500.0
166590.44108488606,88300.0
115750.81570799468,69400.0
124452.01995110231,450000.0
198859.5916766472,67500.0
130783.90616844947,65000.0
126971.9769940388,58800.0
115600.28375156646,73800.0
134040.74450776016,80900.0
132394.82727402807,74900.0
117558.73320072878,79500.0
124063.9403114243,73700.0
126554.30023241192,81300.0
135099.84928705086,60000.0
98431.68932290078,75000.0
114563.93149316829,54100.0
139110.35579029482,129300.0
134730.14428746284,62900.0
122265.73997324349,82100.0
144996.70413488787,68000.0
104453.51504783836,60000.0
173342.76840930508,145900.0
128142.46697710463,122000.0
129641.86076872736,63600.0
172009.27960422877,129300.0
210929.78010545214,142200.0
129616.0557042688,93400.0
120164.71864601808,103900.0
173583.35454414974,97400.0
184121.61913712235,102900.0
143084.76305735085,81500.0
111981.1290735007,111300.0
131468.3468768624,99500.0
163790.97465132043,174800.0
97471.37970405155,127800.0
76238.17030619265,87500.0
96292.87635924468,137500.0
192888.12421867944,116100.0
142675.7815612101,143600.0
212460.08002157265,170500.0
150628.8516094364,201300.0
113977.29181497377,96800.0
108747.72645807327,84300.0
86408.35210596897,79200.0
286889.88331549044,154200.0
136508.77524938257,81800.0
172921.1774616282,87900.0
202331.49142238815,175000.0
197974.177399744,178600.0
189081.93828168022,171400.0
182425.7692553296,193800.0
195111.36501409372,204300.0
243581.13563174,142500.0
150902.2375818485,86200.0
221442.6767048285,133600.0
134941.48955766004,195800.0
175305.27104060084,123100.0
144120.56678689516,180500.0
111831.0568492305,65400.0
101923.74452517176,166100.0
173339.4408877051,154800.0
148471.058524749,129700.0
125677.98665456338,121400.0
125341.8739764434,82800.0
136625.95206001683,91900.0
121303.95017288993,97900.0
177647.57749537,129200.0
109607.25932395259,125200.0
176987.7590930475,115200.0
164183.1915841465,128100.0
136884.87912607277,92700.0
167301.291087951,145600.0
219180.53076282094,161900.0
125544.38425329367,86500.0
153845.12128876863,100000.0
65256.33583353167,112500.0
169365.1279683507,162500.0
181036.4507540965,170800.0
188047.0223911955,162500.0
214192.2038342449,73500.0
158895.25922622444,74200.0
215019.86266249217,75000.0
122740.35650884284,112500.0
157454.40214478635,95000.0
89111.20573880863,71500.0
160705.12885479897,106000.0
158474.45476625796,82100.0
138994.34770511935,115500.0
154774.70045128226,141800.0
125147.80529593652,156900.0
248060.18715918492,175000.0
166715.83554165546,275000.0
138608.7803962087,250000.0
157226.06859254875,157500.0
178768.14615827487,125000.0
138084.2221548673,139100.0
166855.58050079917,135900.0
151994.43244726656,96300.0
163031.66667890947,108300.0
130261.64666441073,90600.0
104775.75441353765,181300.0
281982.1248187544,164800.0
172935.40468999007,145800.0
197124.25158912427,131300.0
201762.3366950709,160700.0
135650.993375925,110300.0
156169.1024091255,159400.0
186891.02791683536,145600.0
117258.27243888588,133600.0
155458.31772368812,122500.0
142758.9305227852,82800.0
133889.44943395176,76400.0
113377.926156885,69500.0
127414.69529390494,89400.0
110707.27338215109,61500.0
128389.78816795941,104600.0
168606.41503960194,127100.0
128095.9685525526,127500.0
95741.44091083227,93100.0
165641.11532544848,97300.0
146471.7877154917,85700.0
125441.48965339546,86100.0
176661.40533650428,122400.0
204689.61009308015,165800.0
239792.04536018718,150000.0
214112.5389580069,135400.0
182804.76968867972,118500.0
131488.88429673127,138400.0
159653.07784482787,106500.0
183282.03496295205,150000.0
177978.35779130674,124800.0
175451.36741711575,126800.0
213417.5325020603,198400.0
166913.56844682046,110700.0
125306.07389065296,103800.0
263006.0730947694,71800.0
134877.63645959232,97100.0
107566.05935502134,72500.0
136406.8639978006,73500.0
191713.3436939024,74000.0
135575.26374469322,65300.0
172450.6306428188,68300.0
148093.4061258474,61500.0
138906.64307576988,65200.0
135188.8558743617,64100.0
135092.93994604106,79500.0
154823.72286543116,63400.0
106452.20670152777,83800.0
196466.70875783998,98800.0
173526.50704302394,65900.0
106224.54777519379,53000.0
68566.07658259667,225000.0
207879.68921670935,94200.0
224191.6597159859,117500.0
158633.4390252692,97200.0
194697.13484151795,100100.0
195845.46766924427,123800.0
186087.0146029962,99700.0
165614.8813571103,179700.0
137075.92378015383,89100.0
193493.39101563717,141700.0
190519.4294647055,110700.0
149190.75560565345,92900.0
216827.62440290747,96200.0
174082.56750444512,94600.0
197347.07930734628,115200.0
184847.1832041786,112300.0
116520.4051914266,134000.0
168292.4645410087,102400.0
164306.25614809446,114800.0
235360.06101384066,124900.0
216582.20323712684,101400.0
103789.5655419733,61600.0
119521.40741278708,64100.0
213302.05391980754,100000.0
114543.29416337784,58000.0
133687.23905654767,72500.0
142223.70264207516,71200.0
189419.82986697982,97900.0
149038.34951400297,62000.0
213247.73918757535,67500.0
131078.6548993903,110400.0
161493.65624269945,86000.0
123993.83881097053,118800.0
177729.15830699878,100000.0
152018.60165971002,106300.0
165575.95189376755,98200.0
112011.37849749866,258300.0
160327.34422916998,137500.0
131234.96269422086,72700.0
136097.87251627262,94000.0
156991.68915863158,82300.0
180017.66952679664,79100.0
158884.1308301929,79800.0
279088.9443302254,106300.0
135249.2034731,83900.0
126557.6665787558,92200.0
145457.1739186245,81300.0
154004.05541967583,84800.0
134059.6811662706,55600.0
80469.97515090034,87500.0
158121.1435702301,137900.0
145858.54953769944,87700.0
160986.72355361684,104300.0
136918.57640634064,63700.0
196353.43221673093,70500.0
206845.62663051134,128800.0
134467.1398298581,60800.0
157443.10260198283,51900.0
140006.83678197756,54100.0
146475.53574363654,88900.0
167391.9057183296,84400.0
188398.96221776723,73600.0
135918.47238596014,63200.0
118940.64247894062,64900.0
121484.74156508794,55100.0
136001.3085062095,64700.0
106228.88114351612,51600.0
129779.35336806648,59200.0
106854.55796808343,59000.0
112149.52454431939,55000.0
136407.08012373676,68200.0
115264.59802380108,44400.0
121630.0359590495,63300.0
141475.06994783902,68400.0
106855.70512814981,58200.0
149886.27078675132,91700.0
134557.49513656454,77200.0
110202.59161589839,60800.0
138896.23156479254,57400.0
166827.22152884505,62700.0
127069.32564536962,86400.0
96580.41569937169,54400.0
105745.47512118629,79800.0
101968.17601728294,54200.0
141027.86503952535,59500.0
136603.7782723346,53500.0
197880.5255234671,90400.0
136103.03796530442,88900.0
